,t_class,d_class
874,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
875,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
876,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
877,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
878,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
879,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
880,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
881,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
882,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
883,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
884,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
885,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
886,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
887,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
888,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
889,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
890,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
891,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
892,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
893,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
894,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
895,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
896,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
897,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
898,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
899,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
900,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
901,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
902,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
903,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
904,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
905,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
906,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
907,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
908,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
909,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
910,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
911,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
912,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
913,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
914,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
915,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
916,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
917,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
918,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
919,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
920,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
921,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
922,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
923,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
924,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
925,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
926,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
927,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
928,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
929,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
930,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
931,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
932,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
933,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
934,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
935,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
936,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
937,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
938,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
939,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
940,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
941,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
942,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
943,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
944,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
945,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
946,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
947,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
948,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
949,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
950,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
951,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
952,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
953,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
954,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
955,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
956,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
957,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
958,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
959,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
960,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
961,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
962,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
963,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
964,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
965,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
966,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
967,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
968,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
969,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
970,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
971,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
972,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
973,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
974,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
975,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
976,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
977,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
978,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
979,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
980,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
981,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
982,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
983,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
984,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
985,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
986,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
987,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
988,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
989,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
990,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
991,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
992,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
993,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
994,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
995,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
996,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
997,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
998,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
999,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1000,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1001,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1002,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1003,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1004,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1005,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1006,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1007,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1008,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1009,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1010,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1011,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1012,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1013,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1014,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1015,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1016,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1017,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1018,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1019,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1020,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1021,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1022,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1023,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1024,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1025,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1026,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1027,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1028,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1029,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1030,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1031,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1032,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1033,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1034,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1035,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1036,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1037,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1038,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1039,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1040,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1041,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1042,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1043,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1044,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1045,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1046,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1047,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1048,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1049,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1050,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1051,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1052,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1053,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1054,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1055,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1056,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1057,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1058,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1059,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1060,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1061,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1062,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1063,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1064,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1065,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1066,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1067,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1068,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1069,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1070,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1071,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1072,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1073,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1074,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1075,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1076,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1077,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1078,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1079,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1080,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1081,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1082,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1083,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1084,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1085,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1086,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1087,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1088,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1089,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1090,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1091,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1092,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1093,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1094,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1095,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1096,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1097,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1098,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1099,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1100,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1101,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1102,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1103,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1104,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1105,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1106,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1107,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1108,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1109,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1110,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1111,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1112,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1113,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1114,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1115,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1116,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1117,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1118,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1119,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1120,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1121,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1122,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1123,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1124,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1125,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1126,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1127,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1128,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1129,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1130,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1131,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1132,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1133,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1134,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1135,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1136,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1137,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1138,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1139,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1140,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1141,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1142,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1143,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1144,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1145,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1146,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1147,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1148,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1149,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1150,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1151,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1152,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1153,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1154,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1155,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1156,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1157,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1158,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1159,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1160,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1161,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1162,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1163,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1164,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1165,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1166,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1167,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1168,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1169,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1170,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1171,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1172,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1173,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1174,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1175,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1176,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1177,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1178,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1179,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1180,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1181,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1182,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1183,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1184,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1185,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1186,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1187,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1188,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1189,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1190,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1191,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1192,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1193,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1194,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1195,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1196,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1197,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1198,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1199,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1200,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1201,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1202,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1203,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1204,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1205,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1206,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1207,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1208,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1209,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1210,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1211,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1212,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1213,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1214,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1215,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1216,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1217,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1218,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1219,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1220,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1221,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1222,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1223,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1224,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1225,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1226,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1227,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1228,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1229,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1230,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1231,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1232,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1233,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1234,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1235,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1236,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1237,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1238,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1239,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1240,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1241,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1242,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1243,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1244,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1245,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1246,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1247,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1248,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1249,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1250,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1251,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1252,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1253,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1254,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1255,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1256,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1257,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1258,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1259,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1260,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1261,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1262,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1263,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1264,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1265,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1266,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1267,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1268,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1269,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1270,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1271,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1272,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1273,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1274,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1275,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1276,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1277,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1278,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1279,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1280,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1281,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1282,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1283,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1284,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1285,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1286,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1287,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1288,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1289,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1290,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1291,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1292,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1293,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1294,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1295,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1296,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1297,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1298,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1299,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
1300,"(array([-1]), array([-1]))","(array([-1]), array([-1]))"
